afnRemovalOrderDetailId,afnRemovalOrderId,skuId,fnsku,disposition,requestedQuantity,cancelledQuantity,disposedQuantity,shippedQuantity,inProcessQuantity,removalFee,currency
,112,576,X0011KTP0R,Sellable,2,2,,0,0,,
,112,593,X0011KTP11,Sellable,4,3,,1,0,0.00,EUR
,112,612,X0011KTP1L,Sellable,1,0,,1,0,0.00,EUR
,112,637,X0011KTP25,Sellable,3,3,,0,0,,
,112,656,X0011KTP2P,Sellable,9,9,,0,0,,
,112,658,X0011KTP39,Sellable,1,0,,1,0,0.00,EUR
,112,711,X0011KTP3T,Sellable,2,0,,2,0,0.00,EUR
,112,691,X0011KTP43,Sellable,1,0,,1,0,0.00,EUR
,112,683,X0011KTP4D,Sellable,2,0,,2,0,0.00,EUR
,112,702,X0011KTP57,Sellable,1,0,,1,0,0.00,EUR
,112,756,X0011KTP5H,Sellable,2,0,,2,0,0.00,EUR
,112,735,X0011KTP5R,Sellable,2,0,,2,0,0.00,EUR
,112,728,X0011KTP6B,Sellable,2,2,,0,0,,
,112,736,X0011KTP6L,Sellable,4,4,,0,0,,
,112,792,X0011KTP75,Sellable,3,0,,3,0,0.00,EUR
,112,799,X0011KTP7F,Sellable,3,1,,2,0,0.00,EUR
,112,809,X0011KTP7P,Sellable,3,3,,0,0,,
,112,777,X0011KTP89,Sellable,3,3,,0,0,,
,112,863,X0011KTP8T,Sellable,3,0,,3,0,0.00,EUR
,112,845,X0011KTP9D,Sellable,2,0,,2,0,0.00,EUR
,112,856,X0011KTP9N,Sellable,2,2,,0,0,,
,112,861,X0011KTP9X,Sellable,1,0,,1,0,0.00,EUR
,112,885,X0011KTPA7,Sellable,1,1,,0,0,,
,112,888,X0011KTPAH,Sellable,3,3,,0,0,,
,112,634,X0011KUBR3,Sellable,2,0,,2,0,0.00,EUR
,112,640,X0011M6LBL,Sellable,1,0,,1,0,0.00,EUR
,112,712,X0011M6LCF,Sellable,2,0,,2,0,0.00,EUR
,112,685,X0011M6LCP,Sellable,1,0,,1,0,0.00,EUR
,112,694,X0011M6LD9,Sellable,2,2,,0,0,,
,112,674,X0011M6LDJ,Sellable,1,1,,0,0,,
,112,754,X0011M6LE3,Sellable,3,0,,3,0,0.00,EUR
,112,743,X0011M6LED,Sellable,3,0,,3,0,0.00,EUR
,112,732,X0011M6LEX,Sellable,5,0,,5,0,0.00,EUR
,112,796,X0011M6LG1,Sellable,3,0,,3,0,0.00,EUR
,112,790,X0011M6LGB,Sellable,1,0,,1,0,0.00,EUR
,112,789,X0011M6LGL,Sellable,3,1,,2,0,0.00,EUR
,112,797,X0011M6LH5,Sellable,1,0,,1,0,0.00,EUR
,112,842,X0011M6LHF,Sellable,2,2,,0,0,,
,112,839,X0011M6LHZ,Sellable,1,1,,0,0,,
,112,864,X0011M6LI9,Sellable,6,0,,6,0,0.00,EUR
,112,855,X0011M6LIT,Sellable,2,0,,2,0,0.00,EUR
,112,882,X0011M6LJD,Sellable,2,2,,0,0,,
,112,883,X0011M6LJN,Sellable,4,0,,4,0,0.00,EUR
,112,504,X0011M79HB,Sellable,1,0,,1,0,0.00,EUR
,112,537,X0011M7B4H,Sellable,3,0,,3,0,0.00,EUR
,112,812,X0011M7C0F,Sellable,3,0,,3,0,0.00,EUR
,112,577,X0011M7DB3,Sellable,2,0,,2,0,0.00,EUR
,112,873,X0011M7E4T,Sellable,1,0,,1,0,0.00,EUR
,112,620,X0011M7ETJ,Sellable,2,0,,2,0,0.00,EUR
,112,487,X0011NV4MB,Sellable,3,0,,3,0,0.00,EUR
,112,522,X0011NV4MV,Sellable,2,0,,2,0,0.00,EUR
,112,495,X0011NV4NP,Sellable,4,0,,4,0,0.00,EUR
,112,527,X0011NV4O9,Sellable,3,3,,0,0,,
,112,524,X0011NV4OJ,Sellable,1,1,,0,0,,
,112,558,X0011NV4P3,Sellable,2,2,,0,0,,
,112,578,X0011NV4PD,Sellable,2,2,,0,0,,
,112,590,X0011NV4PN,Sellable,3,3,,0,0,,
,112,580,X0011NV4Q7,Sellable,4,0,,4,0,0.00,EUR
,112,621,X0011NV4QH,Sellable,2,0,,2,0,0.00,EUR
,112,643,X0011NV4QR,Sellable,3,3,,0,0,,
,112,666,X0011NV4R1,Sellable,2,0,,2,0,0.00,EUR
,112,628,X0011NV4RB,Sellable,3,0,,3,0,0.00,EUR
,112,667,X0011NV4RL,Sellable,3,0,,3,0,0.00,EUR
,112,662,X0011NV4RV,Sellable,2,0,,2,0,0.00,EUR
,112,638,X0011NV4S5,Sellable,3,0,,3,0,0.00,EUR
,112,684,X0011NV4SF,Sellable,3,0,,3,0,0.00,EUR
,112,710,X0011NV4SP,Sellable,3,3,,0,0,,
,112,680,X0011NV4SZ,Sellable,3,0,,3,0,0.00,EUR
,112,733,X0011NV4TJ,Sellable,3,3,,0,0,,
,112,747,X0011NV4U3,Sellable,1,1,,0,0,,
,112,767,X0011NV4UN,Sellable,2,0,,2,0,0.00,EUR
,112,762,X0011NV4UX,Sellable,2,2,,0,0,,
,112,781,X0011NV4VH,Sellable,2,0,,2,0,0.00,EUR
,112,783,X0011NV4VR,Sellable,1,0,,1,0,0.00,EUR
,112,785,X0011NV4WB,Sellable,9,0,,9,0,0.00,EUR
,112,804,X0011NV4WL,Sellable,3,0,,3,0,0.00,EUR
,112,872,X0011NV4WV,Sellable,1,1,,0,0,,
,112,853,X0011NV4X5,Sellable,1,0,,1,0,0.00,EUR
,112,871,X0011NV4XZ,Sellable,1,1,,0,0,,
,112,848,X0011NV4Y9,Sellable,1,1,,0,0,,
,112,884,X0011NV4YJ,Sellable,1,0,,1,0,0.00,EUR
,112,494,X0011NV6ID,Sellable,3,0,,3,0,0.00,EUR
,112,518,X0011NV6IN,Sellable,3,0,,3,0,0.00,EUR
,112,490,X0011NV6IX,Sellable,1,0,,1,0,0.00,EUR
,112,513,X0011NV6J7,Sellable,2,2,,0,0,,
,112,501,X0011NV6JH,Sellable,1,0,,1,0,0.00,EUR
,112,573,X0011NV6K1,Sellable,2,2,,0,0,,
,112,538,X0011NV6KB,Sellable,3,0,,3,0,0.00,EUR
,112,552,X0011NV6KV,Sellable,3,1,,2,0,0.00,EUR
,112,548,X0011NV6L5,Sellable,4,0,,4,0,0.00,EUR
,112,533,X0011NV6LF,Sellable,3,1,,2,0,0.00,EUR
,112,595,X0011NV6LP,Sellable,1,1,,0,0,,
,112,611,X0011NV6M9,Sellable,2,0,,2,0,0.00,EUR
,112,665,X0011NV6O7,Sellable,1,0,,1,0,0.00,EUR
,112,626,X0011NV6OR,Sellable,2,0,,2,0,0.00,EUR
,112,697,X0011NV6P1,Sellable,1,1,,0,0,,
,112,698,X0011NV6PV,Sellable,5,5,,0,0,,
,112,734,X0011NV6QP,Sellable,3,2,,1,0,0.00,EUR
,112,765,X0011NV6RJ,Sellable,2,0,,2,0,0.00,EUR
,112,750,X0011NV6S3,Sellable,4,0,,4,0,0.00,EUR
,112,780,X0011NV6SX,Sellable,1,0,,1,0,0.00,EUR
,112,811,X0011NV6T7,Sellable,6,0,,6,0,0.00,EUR
,112,794,X0011NV6TH,Sellable,3,0,,3,0,0.00,EUR
,112,816,X0011NV6TR,Sellable,2,2,,0,0,,
,112,1261,X0011NV6UB,Sellable,1,0,,1,0,0.00,EUR
,112,838,X0011NV6UL,Sellable,1,1,,0,0,,
,112,846,X0011NV6UV,Sellable,2,2,,0,0,,
,112,707,X0011NVLND,Sellable,2,2,,0,0,,
,112,664,X0011NVMMD,Sellable,1,0,,1,0,0.00,EUR
,112,886,X0011PA0ER,Sellable,1,1,,0,0,,
,112,493,X0011QN787,Sellable,3,0,,3,0,0.00,EUR
,112,481,X0011QN78H,Sellable,2,0,,2,0,0.00,EUR
,112,485,X0011QN78R,Sellable,2,0,,2,0,0.00,EUR
,112,567,X0011QN79V,Sellable,2,0,,2,0,0.00,EUR
,112,566,X0011QN7A5,Sellable,1,1,,0,0,,
,112,531,X0011QN7AF,Sellable,2,0,,2,0,0.00,EUR
,112,535,X0011QN7AZ,Sellable,2,2,,0,0,,
,112,543,X0011QN7B9,Sellable,2,0,,2,0,0.00,EUR
,112,615,X0011QN7BT,Sellable,3,1,,2,0,0.00,EUR
,112,596,X0011QN7CD,Sellable,4,1,,3,0,0.00,EUR
,112,617,X0011QN7CN,Sellable,5,0,,5,0,0.00,EUR
,112,632,X0011QN7DH,Sellable,3,2,,1,0,0.00,EUR
,112,641,X0011QN7DR,Sellable,3,0,,3,0,0.00,EUR
,112,627,X0011QN7E1,Sellable,3,0,,3,0,0.00,EUR
,112,625,X0011QN7EB,Sellable,5,0,,5,0,0.00,EUR
,112,629,X0011QN7EL,Sellable,1,0,,1,0,0.00,EUR
,112,706,X0011QN7F5,Sellable,3,0,,3,0,0.00,EUR
,112,692,X0011QN7FP,Sellable,3,0,,3,0,0.00,EUR
,112,688,X0011QN7FZ,Sellable,2,0,,2,0,0.00,EUR
,112,723,X0011QN7G9,Sellable,2,0,,2,0,0.00,EUR
,112,753,X0011QN7GT,Sellable,2,0,,2,0,0.00,EUR
,112,737,X0011QN7H3,Sellable,7,3,,4,0,0.00,EUR
,112,770,X0011QN7HD,Sellable,2,0,,2,0,0.00,EUR
,112,768,X0011QN7HN,Sellable,3,0,,3,0,0.00,EUR
,112,731,X0011QN7HX,Sellable,3,0,,3,0,0.00,EUR
,112,724,X0011QN7I7,Sellable,3,0,,3,0,0.00,EUR
,112,821,X0011QN7IR,Sellable,1,0,,1,0,0.00,EUR
,112,782,X0011QN7J1,Sellable,2,0,,2,0,0.00,EUR
,112,793,X0011QN7JB,Sellable,1,0,,1,0,0.00,EUR
,112,831,X0011QN7JV,Sellable,1,0,,1,0,0.00,EUR
,112,889,X0011QN7LJ,Sellable,2,2,,0,0,,
,112,891,X0011QN7LT,Sellable,1,0,,1,0,0.00,EUR
,112,519,X0011QNOQR,Sellable,3,0,,3,0,0.00,EUR
,112,508,X0011QNOR1,Sellable,2,0,,2,0,0.00,EUR
,112,509,X0011QNORB,Sellable,3,3,,0,0,,
,112,479,X0011QNORV,Sellable,1,1,,0,0,,
,112,486,X0011QNOS5,Sellable,1,0,,1,0,0.00,EUR
,112,545,X0011QNOSF,Sellable,3,1,,2,0,0.00,EUR
,112,561,X0011QNOSP,Sellable,2,2,,0,0,,
,112,546,X0011QNOSZ,Sellable,1,0,,1,0,0.00,EUR
,112,532,X0011QNOT9,Sellable,1,1,,0,0,,
,112,542,X0011QNOTJ,Sellable,1,1,,0,0,,
,112,587,X0011QNOU3,Sellable,3,0,,3,0,0.00,EUR
,112,604,X0011QNOUD,Sellable,1,0,,1,0,0.00,EUR
,112,623,X0011QNOUN,Sellable,2,0,,2,0,0.00,EUR
,112,601,X0011QNOUX,Sellable,2,2,,0,0,,
,112,645,X0011QNOV7,Sellable,2,0,,2,0,0.00,EUR
,112,636,X0011QNOVH,Sellable,3,2,,1,0,0.00,EUR
,112,649,X0011QNOVR,Sellable,2,2,,0,0,,
,112,654,X0011QNOW1,Sellable,3,3,,0,0,,
,112,715,X0011QNOWV,Sellable,3,3,,0,0,,
,112,679,X0011QNOX5,Sellable,2,2,,0,0,,
,112,682,X0011QNOXF,Sellable,3,3,,0,0,,
,112,704,X0011QNOXP,Sellable,2,0,,2,0,0.00,EUR
,112,700,X0011QNOXZ,Sellable,3,0,,3,0,0.00,EUR
,112,677,X0011QNOY9,Sellable,1,0,,1,0,0.00,EUR
,112,763,X0011QNOYJ,Sellable,2,0,,2,0,0.00,EUR
,112,773,X0011QNOZN,Sellable,3,0,,3,0,0.00,EUR
,112,798,X0011QNP07,Sellable,3,0,,3,0,0.00,EUR
,112,800,X0011QNP0H,Sellable,1,0,,1,0,0.00,EUR
,112,775,X0011QNP0R,Sellable,4,4,,0,0,,
,112,784,X0011QNP11,Sellable,4,3,,1,0,0.00,EUR
,112,815,X0011QNP1B,Sellable,5,2,,3,0,0.00,EUR
,112,818,X0011QNP1L,Sellable,2,0,,2,0,0.00,EUR
,112,824,X0011QNP25,Sellable,2,1,,1,0,0.00,EUR
,112,847,X0011QNP2P,Sellable,2,0,,2,0,0.00,EUR
,112,835,X0011QNP3J,Sellable,3,0,,3,0,0.00,EUR
,112,887,X0011QNP3T,Sellable,2,0,,2,0,0.00,EUR
,112,874,X0011QNP43,Sellable,2,1,,1,0,0.00,EUR
,112,836,X0011QNP4D,Sellable,1,0,,1,0,0.00,EUR
,112,517,X0011QNT2V,Sellable,3,0,,3,0,0.00,EUR
,112,488,X0011QNT35,Sellable,1,0,,1,0,0.00,EUR
,112,511,X0011QNT3F,Sellable,2,2,,0,0,,
,112,520,X0011QNT3P,Sellable,2,0,,2,0,0.00,EUR
,112,565,X0011QNT49,Sellable,4,0,,4,0,0.00,EUR
,112,564,X0011QNT4J,Sellable,3,0,,3,0,0.00,EUR
,112,559,X0011QNT4T,Sellable,3,0,,3,0,0.00,EUR
,112,544,X0011QNT53,Sellable,1,0,,1,0,0.00,EUR
,112,536,X0011QNT5N,Sellable,2,2,,0,0,,
,112,599,X0011QNT5X,Sellable,2,2,,0,0,,
,112,591,X0011QNT67,Sellable,2,0,,2,0,0.00,EUR
,112,610,X0011QNT6H,Sellable,1,0,,1,0,0.00,EUR
,112,575,X0011QNT6R,Sellable,2,0,,2,0,0.00,EUR
,112,619,X0011QNT7B,Sellable,1,0,,1,0,0.00,EUR
,112,652,X0011QNT7V,Sellable,2,2,,0,0,,
,112,647,X0011QNT8P,Sellable,3,0,,3,0,0.00,EUR
,112,642,X0011QNT8Z,Sellable,2,2,,0,0,,
,112,716,X0011QNT9J,Sellable,4,4,,0,0,,
,112,705,X0011QNT9T,Sellable,1,0,,1,0,0.00,EUR
,112,713,X0011QNTAN,Sellable,1,0,,1,0,0.00,EUR
,112,693,X0011QNTAX,Sellable,4,3,,1,0,0.00,EUR
,112,741,X0011QNTB7,Sellable,5,5,,0,0,,
,112,772,X0011QNTBH,Sellable,2,1,,1,0,0.00,EUR
,112,730,X0011QNTCL,Sellable,3,0,,3,0,0.00,EUR
,112,787,X0011QNTCV,Sellable,3,1,,2,0,0.00,EUR
,112,776,X0011QNTD5,Sellable,2,0,,2,0,0.00,EUR
,112,813,X0011QNTDF,Sellable,3,0,,3,0,0.00,EUR
,112,808,X0011QNTE9,Sellable,1,0,,1,0,0.00,EUR
,112,830,X0011QNTEJ,Sellable,2,0,,2,0,0.00,EUR
,112,868,X0011QNTF3,Sellable,2,0,,2,0,0.00,EUR
,112,828,X0011QNTFD,Sellable,2,1,,1,0,0.00,EUR
,112,521,X0011QNWPF,Sellable,1,0,,1,0,0.00,EUR
,112,478,X0011QNWPP,Sellable,2,0,,2,0,0.00,EUR
,112,523,X0011QNWPZ,Sellable,2,2,,0,0,,
,112,512,X0011QNWQ9,Sellable,2,2,,0,0,,
,112,515,X0011QNWQJ,Sellable,3,3,,0,0,,
,112,550,X0011QNWQT,Sellable,2,0,,2,0,0.00,EUR
,112,526,X0011QNWR3,Sellable,2,1,,1,0,0.00,EUR
,112,528,X0011QNWS7,Sellable,4,1,,3,0,0.00,EUR
,112,585,X0011QNWSR,Sellable,2,0,,2,0,0.00,EUR
,112,594,X0011QNWT1,Sellable,1,0,,1,0,0.00,EUR
,112,622,X0011QNWTL,Sellable,2,0,,2,0,0.00,EUR
,112,606,X0011QNWTV,Sellable,2,0,,2,0,0.00,EUR
,112,631,X0011QNWUZ,Sellable,2,0,,2,0,0.00,EUR
,112,633,X0011QNWVT,Sellable,2,0,,2,0,0.00,EUR
,112,722,X0011QNWW3,Sellable,1,1,,0,0,,
,112,699,X0011QNWWD,Sellable,2,0,,2,0,0.00,EUR
,112,686,X0011QNWWX,Sellable,3,2,,1,0,0.00,EUR
,112,703,X0011QNWX7,Sellable,2,1,,1,0,0.00,EUR
,112,695,X0011QNWXH,Sellable,2,2,,0,0,,
,112,761,X0011QNWXR,Sellable,6,0,,6,0,0.00,EUR
,112,738,X0011QNWYB,Sellable,3,0,,3,0,0.00,EUR
,112,759,X0011QNWYL,Sellable,3,3,,0,0,,
,112,740,X0011QNWYV,Sellable,2,2,,0,0,,
,112,771,X0011QNWZ5,Sellable,3,0,,3,0,0.00,EUR
,112,778,X0011QNWZP,Sellable,2,0,,2,0,0.00,EUR
,112,820,X0011QNX09,Sellable,1,0,,1,0,0.00,EUR
,112,803,X0011QNX0J,Sellable,2,2,,0,0,,
,112,843,X0011QNX0T,Sellable,1,0,,1,0,0.00,EUR
,112,850,X0011QNX1D,Sellable,4,0,,4,0,0.00,EUR
,112,879,X0011QNZDJ,Sellable,2,0,,2,0,0.00,EUR
,112,876,X0011QNZDT,Sellable,2,0,,2,0,0.00,EUR
,112,597,X0011QO2QN,Sellable,1,1,,0,0,,
,112,551,X0011QOW0T,Sellable,2,0,,2,0,0.00,EUR
,112,870,X0011QOYUH,Sellable,2,0,,2,0,0.00,EUR
,112,1013,X0013LGFE3,Unsellable,1,1,,0,0,,
,112,1429,X0014N1MJX,Unsellable,1,1,,0,0,,
,112,1690,X0016K00JH,Unsellable,1,1,,0,0,,
,112,1572,X0016K00QZ,Unsellable,1,1,,0,0,,
,112,1826,X0016K0303,Unsellable,1,1,,0,0,,
,112,2227,X00173UKNJ,Unsellable,1,1,,0,0,,
,112,2242,X0017BEP6J,Sellable,15,15,,0,0,,
,113,1246,X00142GBU9,Unsellable,1,0,,1,0,1.00,EUR
,114,475,X0011KTN8L,Sellable,1,1,,0,0,,
,114,491,X0011KTN8V,Sellable,5,5,,0,0,,
,114,474,X0011KTN95,Sellable,3,3,,0,0,,
,114,500,X0011KTN9Z,Sellable,5,5,,0,0,,
,114,569,X0011KTNAJ,Sellable,2,2,,0,0,,
,114,568,X0011KTNB3,Sellable,1,1,,0,0,,
,114,549,X0011KTNBD,Sellable,4,4,,0,0,,
,114,603,X0011KTNBX,Sellable,1,1,,0,0,,
,114,583,X0011KTNC7,Sellable,3,3,,0,0,,
,114,592,X0011KTNCH,Sellable,3,3,,0,0,,
,114,582,X0011KTND1,Sellable,2,2,,0,0,,
,114,635,X0011KTNDV,Sellable,2,2,,0,0,,
,114,496,X0011KTNIL,Sellable,3,3,,0,0,,
,114,484,X0011KTNIV,Sellable,5,5,,0,0,,
,114,499,X0011KTNJ5,Sellable,2,2,,0,0,,
,114,476,X0011KTNJF,Sellable,2,2,,0,0,,
,114,506,X0011KTNJZ,Sellable,2,2,,0,0,,
,114,553,X0011KTNL3,Sellable,2,2,,0,0,,
,114,540,X0011KTNLD,Sellable,3,3,,0,0,,
,114,562,X0011KTNLX,Sellable,1,1,,0,0,,
,114,608,X0011KTNM7,Sellable,2,2,,0,0,,
,114,579,X0011KTNMH,Sellable,5,5,,0,0,,
,114,605,X0011KTNN1,Sellable,2,2,,0,0,,
,114,588,X0011KTNNB,Sellable,1,1,,0,0,,
,114,661,X0011KTNNV,Sellable,2,2,,0,0,,
,114,653,X0011KTNO5,Sellable,3,3,,0,0,,
,114,655,X0011KTNOF,Sellable,1,1,,0,0,,
,114,671,X0011KTNOP,Sellable,2,2,,0,0,,
,114,657,X0011KTNOZ,Sellable,3,3,,0,0,,
,114,644,X0011KTNP9,Sellable,3,3,,0,0,,
,114,689,X0011KTNPT,Sellable,2,2,,0,0,,
,114,717,X0011KTNQN,Sellable,2,2,,0,0,,
,114,720,X0011KTNQX,Sellable,2,2,,0,0,,
,114,744,X0011KTNRR,Sellable,1,1,,0,0,,
,114,752,X0011KTNSB,Sellable,2,2,,0,0,,
,114,725,X0011KTNSL,Sellable,1,1,,0,0,,
,114,726,X0011KTNSV,Sellable,1,1,,0,0,,
,114,774,X0011KTNTF,Sellable,3,3,,0,0,,
,114,823,X0011KTNTP,Sellable,1,1,,0,0,,
,114,807,X0011KTNU9,Sellable,2,2,,0,0,,
,114,849,X0011KTNVD,Sellable,1,1,,0,0,,
,114,860,X0011KTNVX,Sellable,2,2,,0,0,,
,114,875,X0011KTNWR,Sellable,2,2,,0,0,,
,114,890,X0011KTNX1,Sellable,2,2,,0,0,,
,114,503,X0011KTOXF,Sellable,3,3,,0,0,,
,114,505,X0011KTOXP,Sellable,3,3,,0,0,,
,114,492,X0011KTOXZ,Sellable,2,2,,0,0,,
,114,514,X0011KTOYJ,Sellable,2,2,,0,0,,
,114,555,X0011KTOZ3,Sellable,2,2,,0,0,,
,114,554,X0011KTOZD,Sellable,1,1,,0,0,,
,114,571,X0011KTOZN,Sellable,2,2,,0,0,,
,114,557,X0011KTP07,Sellable,2,2,,0,0,,
,114,576,X0011KTP0R,Sellable,2,2,,0,0,,
,114,593,X0011KTP11,Sellable,4,4,,0,0,,
,114,612,X0011KTP1L,Sellable,1,1,,0,0,,
,114,637,X0011KTP25,Sellable,3,3,,0,0,,
,114,656,X0011KTP2P,Sellable,9,9,,0,0,,
,114,658,X0011KTP39,Sellable,1,1,,0,0,,
,114,711,X0011KTP3T,Sellable,2,2,,0,0,,
,114,691,X0011KTP43,Sellable,1,1,,0,0,,
,114,683,X0011KTP4D,Sellable,2,2,,0,0,,
,114,702,X0011KTP57,Sellable,1,1,,0,0,,
,114,756,X0011KTP5H,Sellable,2,2,,0,0,,
,114,735,X0011KTP5R,Sellable,2,2,,0,0,,
,114,728,X0011KTP6B,Sellable,2,2,,0,0,,
,114,736,X0011KTP6L,Sellable,4,4,,0,0,,
,114,792,X0011KTP75,Sellable,3,3,,0,0,,
,114,799,X0011KTP7F,Sellable,3,3,,0,0,,
,114,809,X0011KTP7P,Sellable,3,3,,0,0,,
,114,777,X0011KTP89,Sellable,3,3,,0,0,,
,114,863,X0011KTP8T,Sellable,3,3,,0,0,,
,114,845,X0011KTP9D,Sellable,2,2,,0,0,,
,114,856,X0011KTP9N,Sellable,2,2,,0,0,,
,114,861,X0011KTP9X,Sellable,1,1,,0,0,,
,114,885,X0011KTPA7,Sellable,1,1,,0,0,,
,114,888,X0011KTPAH,Sellable,3,3,,0,0,,
,114,634,X0011KUBR3,Sellable,2,2,,0,0,,
,114,640,X0011M6LBL,Sellable,1,1,,0,0,,
,114,712,X0011M6LCF,Sellable,2,2,,0,0,,
,114,685,X0011M6LCP,Sellable,1,1,,0,0,,
,114,694,X0011M6LD9,Sellable,2,2,,0,0,,
,114,674,X0011M6LDJ,Sellable,1,1,,0,0,,
,114,754,X0011M6LE3,Sellable,3,3,,0,0,,
,114,743,X0011M6LED,Sellable,3,3,,0,0,,
,114,732,X0011M6LEX,Sellable,5,5,,0,0,,
,114,796,X0011M6LG1,Sellable,3,3,,0,0,,
,114,790,X0011M6LGB,Sellable,1,1,,0,0,,
,114,789,X0011M6LGL,Sellable,3,3,,0,0,,
,114,797,X0011M6LH5,Sellable,1,1,,0,0,,
,114,842,X0011M6LHF,Sellable,2,2,,0,0,,
,114,839,X0011M6LHZ,Sellable,2,1,,1,0,0.25,EUR
,114,864,X0011M6LI9,Sellable,6,6,,0,0,,
,114,855,X0011M6LIT,Sellable,2,2,,0,0,,
,114,882,X0011M6LJD,Sellable,2,2,,0,0,,
,114,883,X0011M6LJN,Sellable,4,4,,0,0,,
,114,504,X0011M79HB,Sellable,1,1,,0,0,,
,114,537,X0011M7B4H,Sellable,3,3,,0,0,,
,114,812,X0011M7C0F,Sellable,3,3,,0,0,,
,114,577,X0011M7DB3,Sellable,2,2,,0,0,,
,114,873,X0011M7E4T,Sellable,1,1,,0,0,,
,114,620,X0011M7ETJ,Sellable,2,2,,0,0,,
,114,487,X0011NV4MB,Sellable,3,3,,0,0,,
,114,522,X0011NV4MV,Sellable,2,2,,0,0,,
,114,495,X0011NV4NP,Sellable,4,4,,0,0,,
,114,527,X0011NV4O9,Sellable,3,3,,0,0,,
,114,524,X0011NV4OJ,Sellable,1,1,,0,0,,
,114,558,X0011NV4P3,Sellable,2,2,,0,0,,
,114,578,X0011NV4PD,Sellable,2,2,,0,0,,
,114,590,X0011NV4PN,Sellable,3,3,,0,0,,
,114,580,X0011NV4Q7,Sellable,4,4,,0,0,,
,114,621,X0011NV4QH,Sellable,2,2,,0,0,,
,114,643,X0011NV4QR,Sellable,3,3,,0,0,,
,114,666,X0011NV4R1,Sellable,2,2,,0,0,,
,114,628,X0011NV4RB,Sellable,3,3,,0,0,,
,114,667,X0011NV4RL,Sellable,3,3,,0,0,,
,114,662,X0011NV4RV,Sellable,2,2,,0,0,,
,114,638,X0011NV4S5,Sellable,3,3,,0,0,,
,114,684,X0011NV4SF,Sellable,3,3,,0,0,,
,114,710,X0011NV4SP,Sellable,3,3,,0,0,,
,114,680,X0011NV4SZ,Sellable,3,3,,0,0,,
,114,733,X0011NV4TJ,Sellable,3,3,,0,0,,
,114,747,X0011NV4U3,Sellable,1,1,,0,0,,
,114,767,X0011NV4UN,Sellable,2,2,,0,0,,
,114,762,X0011NV4UX,Sellable,2,2,,0,0,,
,114,781,X0011NV4VH,Sellable,2,2,,0,0,,
,114,783,X0011NV4VR,Sellable,1,1,,0,0,,
,114,785,X0011NV4WB,Sellable,9,9,,0,0,,
,114,804,X0011NV4WL,Sellable,3,3,,0,0,,
,114,872,X0011NV4WV,Sellable,1,1,,0,0,,
,114,853,X0011NV4X5,Sellable,1,1,,0,0,,
,114,871,X0011NV4XZ,Sellable,1,1,,0,0,,
,114,848,X0011NV4Y9,Sellable,1,1,,0,0,,
,114,884,X0011NV4YJ,Sellable,1,1,,0,0,,
,114,494,X0011NV6ID,Sellable,3,3,,0,0,,
,114,518,X0011NV6IN,Sellable,3,3,,0,0,,
,114,490,X0011NV6IX,Sellable,1,1,,0,0,,
,114,513,X0011NV6J7,Sellable,2,2,,0,0,,
,114,501,X0011NV6JH,Sellable,1,1,,0,0,,
,114,573,X0011NV6K1,Sellable,2,2,,0,0,,
,114,538,X0011NV6KB,Sellable,3,3,,0,0,,
,114,552,X0011NV6KV,Sellable,3,3,,0,0,,
,114,548,X0011NV6L5,Sellable,4,4,,0,0,,
,114,533,X0011NV6LF,Sellable,3,3,,0,0,,
,114,595,X0011NV6LP,Sellable,1,1,,0,0,,
,114,611,X0011NV6M9,Sellable,2,2,,0,0,,
,114,665,X0011NV6O7,Sellable,1,1,,0,0,,
,114,626,X0011NV6OR,Sellable,2,2,,0,0,,
,114,697,X0011NV6P1,Sellable,1,1,,0,0,,
,114,698,X0011NV6PV,Sellable,5,5,,0,0,,
,114,734,X0011NV6QP,Sellable,3,3,,0,0,,
,114,765,X0011NV6RJ,Sellable,2,2,,0,0,,
,114,750,X0011NV6S3,Sellable,4,4,,0,0,,
,114,780,X0011NV6SX,Sellable,1,1,,0,0,,
,114,811,X0011NV6T7,Sellable,6,6,,0,0,,
,114,794,X0011NV6TH,Sellable,3,3,,0,0,,
,114,816,X0011NV6TR,Sellable,2,2,,0,0,,
,114,1261,X0011NV6UB,Sellable,1,1,,0,0,,
,114,838,X0011NV6UL,Sellable,1,1,,0,0,,
,114,846,X0011NV6UV,Sellable,2,2,,0,0,,
,114,707,X0011NVLND,Sellable,2,2,,0,0,,
,114,664,X0011NVMMD,Sellable,1,1,,0,0,,
,114,886,X0011PA0ER,Sellable,1,1,,0,0,,
,114,493,X0011QN787,Sellable,3,3,,0,0,,
,114,481,X0011QN78H,Sellable,2,2,,0,0,,
,114,485,X0011QN78R,Sellable,2,2,,0,0,,
,114,567,X0011QN79V,Sellable,2,2,,0,0,,
,114,566,X0011QN7A5,Sellable,1,1,,0,0,,
,114,531,X0011QN7AF,Sellable,2,2,,0,0,,
,114,535,X0011QN7AZ,Sellable,2,2,,0,0,,
,114,543,X0011QN7B9,Sellable,2,2,,0,0,,
,114,615,X0011QN7BT,Sellable,3,3,,0,0,,
,114,596,X0011QN7CD,Sellable,4,4,,0,0,,
,114,617,X0011QN7CN,Sellable,5,5,,0,0,,
,114,632,X0011QN7DH,Sellable,3,3,,0,0,,
