fbaFeeId,asinId,packageLength,packageWidth,packageHeight,packageWeight,priceGridFbaFeeId,fbaFeesLocalAndPanEu,fbaFeesEfn
,1464,22.8,15.0,3.2,520.0,5,6.16,6.17
,1465,21.8,14.0,1.8,260.0,4,4.45,5.61
,1466,21.8,14.0,2.0,280.0,4,6.24,5.61
,1467,22.8,15.0,2.6,500.0,5,6.16,6.17
,1468,22.8,15.0,3.0,540.0,5,3.82,6.17
,1469,22.8,15.1,1.5,210.0,3,4.45,5.57
,1470,22.8,15.0,3.0,500.0,5,6.24,6.17
,1471,21.8,13.8,1.6,260.0,4,4.45,5.61
,1472,24.0,17.0,3.4,1100.0,10,3.82,9.56
,1473,23.9,17.2,3.9,840.0,5,4.45,6.17
,1474,21.8,13.8,2.4,380.0,4,4.45,5.61
,1475,27.8,21.4,1.2,520.0,5,6.24,6.17
,1476,18.8,13.2,1.2,220.0,4,4.45,5.61
,1477,18.6,9.8,2.2,180.0,3,4.45,5.57
,1478,22.2,19.6,2.2,760.0,5,6.16,6.17
,1479,21.8,19.4,0.6,240.0,4,3.82,5.61
,1480,18.0,12.4,1.8,180.0,3,4.45,5.57
,1481,19.8,15.2,1.6,300.0,4,6.40,5.61
,1482,20.8,14.0,2.8,400.0,5,3.82,6.17
,1483,27.2,20.8,1.2,340.0,4,4.45,5.61
,1484,18.4,13.4,1.6,159.0,3,3.82,5.57
,1485,14.2,10.8,4.2,400.0,6,3.34,6.81
,1486,16.4,10.4,1.6,200.0,3,6.97,5.57
,1487,20.1,15.0,1.8,420.0,4,4.45,5.61
,1488,17.2,17.2,1.0,280.0,4,4.45,5.61
,1489,18.8,12.8,1.6,280.0,4,6.16,5.61
,1490,21.8,16.0,3.8,980.0,10,6.16,9.56
,1491,18.2,12.6,1.4,220.0,4,4.45,5.61
,1492,19.2,17.4,0.8,160.0,3,3.82,5.57
,1493,19.6,17.4,0.8,200.0,3,6.16,5.57
,1494,22.5,17.0,2.2,520.0,5,4.45,6.17
,1495,19.2,13.6,2.8,300.0,5,4.45,6.17
,1496,20.0,13.2,2.6,320.0,5,3.82,6.17
,1497,20.6,15.0,1.4,320.0,4,4.45,5.61
,1498,22.4,14.4,2.6,381.0,5,4.45,6.17
,1499,22.4,21.6,1.0,260.0,4,3.82,5.61
,1500,16.4,10.4,2.0,220.0,4,4.45,5.61
,1501,17.2,11.8,1.8,260.0,4,5.92,5.61
,1502,9.6,9.4,9.2,340.0,8,4.45,7.26
,1503,23.0,15.2,3.6,898.0,5,3.82,6.17
,1504,19.8,13.8,2.2,320.0,4,3.82,5.61
,1505,17.8,12.4,1.6,160.0,3,3.82,5.57
,1506,18.8,13.0,1.2,160.0,3,3.82,5.57
,1507,18.8,13.0,1.4,259.0,4,3.34,5.61
,1508,20.8,14.3,2.2,220.0,4,3.34,5.61
,1509,21.8,14.4,1.8,200.0,3,4.45,5.57
,1510,22.4,14.0,4.2,560.0,6,4.45,6.81
,1511,20.2,14.0,2.0,440.0,4,4.45,5.61
,1512,23.4,15.4,3.8,760.0,5,3.82,6.17
,1513,28.6,20.8,1.0,340.0,4,4.45,5.61
,1514,25.8,19.0,1.0,320.0,4,6.24,5.61
,1515,17.8,13.4,1.2,159.0,3,3.34,5.57
,1516,21.4,13.6,2.2,299.0,4,4.45,5.61
,1517,27.0,21.0,1.0,420.0,4,4.79,5.61
,1518,23.2,18.4,1.8,560.0,5,3.82,6.17
,1519,23.2,18.6,1.6,580.0,5,5.50,6.17
,1520,23.7,18.7,1.7,540.0,5,4.45,6.17
,1521,23.0,18.0,1.8,700.0,5,3.34,6.17
,1522,22.0,21.0,1.0,240.0,4,4.45,5.61
,1523,19.8,13.6,2.2,220.0,4,4.45,5.61
,1524,15.0,15.0,2.0,240.0,4,4.45,5.61
,1525,19.8,13.4,2.8,340.0,5,3.82,6.17
,1526,22.4,14.4,2.6,520.0,5,6.16,6.17
,1527,23.8,16.0,3.0,520.0,5,6.16,6.17
,1528,20.4,14.0,2.6,360.0,5,4.45,6.17
,1529,24.6,19.0,1.6,560.0,5,4.45,6.17
,1530,19.8,13.4,1.8,220.0,4,9.55,5.61
,1531,26.3,20.2,2.4,1130.0,10,3.34,9.56
,1532,24.8,19.9,2.6,940.0,5,4.94,6.17
,1533,23.8,15.4,3.4,560.0,5,6.40,6.17
,1534,23.8,15.2,2.8,720.0,5,4.45,6.17
,1535,25.2,19.2,1.4,620.0,5,6.77,6.17
,1536,23.2,18.4,2.0,780.0,5,3.34,6.17
,1537,23.2,16.7,2.8,717.0,5,3.82,6.17
,1538,23.5,18.4,1.8,660.0,5,9.55,6.17
,1539,21.2,14.8,1.8,420.0,4,6.24,5.61
,1540,22.8,18.4,1.8,680.0,5,6.16,6.17
,1541,23.2,18.6,1.8,700.0,5,6.24,6.17
,1542,19.8,13.4,2.0,460.0,4,6.24,5.61
,1543,22.7,17.0,1.9,570.0,5,6.77,6.17
,1544,23.9,15.5,1.0,340.0,4,6.16,5.61
,1545,25.8,19.2,1.8,880.0,5,4.45,6.17
,1546,23.8,15.4,3.4,580.0,5,4.45,6.17
,1547,27.5,20.0,4.0,140.0,5,3.82,6.17
,1548,23.8,15.2,3.2,800.0,5,4.45,6.17
,1549,22.8,20.6,0.8,300.0,4,6.16,5.61
,1550,18.8,13.4,1.6,200.0,3,3.82,5.57
,1551,22.2,21.9,1.7,510.0,5,4.45,6.17
,1552,15.0,15.0,1.2,220.0,4,3.82,5.61
,1553,22.4,14.4,3.0,320.0,5,4.45,6.17
,1554,20.4,14.4,2.8,380.0,5,9.55,6.17
,1555,23.4,17.6,1.0,300.0,4,6.16,5.61
,1556,25.3,19.5,1.4,620.0,5,5.92,6.17
,1557,22.0,14.5,2.4,530.0,5,4.45,6.17
,1558,25.4,19.6,1.8,740.0,5,6.24,6.17
,1559,25.2,19.6,1.4,620.0,5,4.45,6.17
,1560,27.6,21.0,1.2,480.0,5,6.16,6.17
,1561,19.8,19.0,1.2,420.0,4,6.16,5.61
,1562,29.5,20.3,1.2,590.0,5,4.45,6.17
,1563,22.0,21.8,1.1,370.0,4,6.24,5.61
,1564,23.8,15.8,2.2,380.0,4,4.79,5.61
,1565,20.8,16.0,1.4,340.0,4,4.45,5.61
,1566,23.8,18.8,1.6,580.0,5,4.45,6.17
,1567,24.0,16.0,3.4,700.0,5,4.45,6.17
,1568,20.8,16.4,2.2,420.0,4,6.16,5.61
,1569,23.4,15.2,2.0,600.0,5,4.45,6.17
,1570,37.8,29.0,2.0,1080.0,16,6.24,10.74
,1571,25.4,19.2,1.4,600.0,5,9.55,6.17
,1572,25.2,19.4,1.4,620.0,5,4.45,6.17
,1573,22.8,20.6,0.8,300.0,4,4.45,5.61
,1574,28.8,19.4,1.8,740.0,5,3.34,6.17
,1575,29.2,19.6,1.4,640.0,5,4.45,6.17
,1576,23.2,18.4,1.8,620.0,5,4.45,6.17
,1577,23.7,18.6,1.9,620.0,5,3.34,6.17
,1578,23.2,18.2,2.0,800.0,5,4.45,6.17
,1579,23.5,18.7,1.7,630.0,5,3.82,6.17
,1580,23.2,18.2,1.8,721.0,5,5.92,6.17
,1581,19.3,18.8,0.8,240.0,4,9.55,5.61
,1582,19.4,18.6,0.8,220.0,4,4.49,5.61
,1583,19.8,13.4,2.0,360.0,4,6.97,5.61
,1584,20.0,13.6,2.0,360.0,4,4.45,5.61
,1585,20.1,16.0,1.5,310.0,4,4.49,5.61
,1586,23.2,19.4,3.0,780.0,5,6.24,6.17
,1587,23.2,18.2,1.8,640.0,5,4.79,6.17
,1588,23.2,18.4,1.8,399.0,4,4.84,5.61
,1589,27.0,21.4,1.2,500.0,5,6.16,6.17
,1590,19.8,13.6,2.2,240.0,4,6.16,5.61
,1591,15.2,15.2,3.8,220.0,5,4.45,6.17
,1592,27.6,21.6,1.7,940.0,5,9.55,6.17
,1593,19.8,13.4,1.6,300.0,4,4.45,5.61
,1594,23.0,18.2,1.2,460.0,4,5.50,5.61
,1595,20.8,20.8,2.0,740.0,5,4.45,6.17
,1596,23.2,19.7,2.1,730.0,5,9.55,6.17
,1597,20.0,15.4,1.0,140.0,3,4.45,5.57
,1598,20.2,13.8,2.2,200.0,3,4.45,5.57
,1599,25.8,18.8,1.4,280.0,4,6.97,5.61
,1600,25.1,18.0,1.3,320.0,4,4.45,5.61
,1601,32.0,23.8,1.2,1140.0,10,3.82,9.56
,1602,20.6,17.0,1.4,440.0,4,3.82,5.61
,1603,21.0,16.7,1.0,160.0,3,6.16,5.57
,1604,17.6,12.2,2.4,220.0,4,4.45,5.61
,1605,19.8,13.6,2.0,260.0,4,4.45,5.61
,1606,20.8,16.2,0.6,160.0,3,4.79,5.57
,1607,18.8,13.8,2.6,440.0,5,4.45,6.17
,1608,19.0,14.6,1.8,160.0,3,4.45,5.57
,1610,17.8,11.8,1.6,160.0,3,4.45,5.57
,1611,17.5,11.9,2.5,280.0,4,6.16,5.61
,1612,17.8,12.4,2.6,260.0,5,4.45,6.17
,1613,22.6,16.4,1.4,380.0,4,6.24,5.61
,1614,19.8,16.0,2.8,340.0,5,4.45,6.17
,1615,20.9,14.0,1.4,360.0,4,4.45,5.61
,1616,21.8,17.2,2.0,520.0,5,9.55,6.17
,1617,23.8,16.0,2.2,400.0,4,4.79,5.61
,1618,22.0,15.8,1.5,480.0,5,3.82,6.17
,1619,23.0,14.8,1.2,260.0,4,4.45,5.61
,1620,25.3,19.5,1.4,620.0,5,4.45,6.17
,1621,21.4,14.0,1.6,270.0,4,4.45,5.61
,1622,21.9,14.6,2.1,320.0,4,9.55,5.61
,1623,21.4,14.9,1.8,358.0,4,4.45,5.61
,1624,20.8,13.4,2.6,358.0,5,3.82,6.17
,1625,22.9,15.1,2.4,420.0,4,3.82,5.61
